activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
10.71C,rue,DU FBG SAINT DENIS,PARIS 10,75110,75,POINT (2.5002413 48.8956221),48.8956221,2.5002413
10.71C,place,DU MARCHE,ARPAJON,91021,91,POINT (2.1696876 48.8873939),48.8873939,2.1696876
10.71C,avenue,GAMBETTA,PARIS 20,75120,75,POINT (2.0412988266464622 48.77897635),48.77897635,2.0412988266464622
10.71C,rue,MOLIERE,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.3754904 48.8731073),48.8731073,2.3754904
10.71C,,DU PLESSIS,CHENNEVIERES-SUR-MARNE,94019,94,POINT (2.7367658 48.5615159),48.5615159,2.7367658
10.71C,,DES PERROQUETS,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.8337298 48.6441082),48.6441082,2.8337298
10.71C,rue,DE BERCY,PARIS 12,75112,75,POINT (2.2002136 48.8259307),48.8259307,2.2002136
10.71C,rue,ORDENER,PARIS 18,75118,75,POINT (2.4848058 48.8675908),48.8675908,2.4848058
10.71C,rue,ST PLACIDE,PARIS 6,75106,75,POINT (2.2643932 48.821861),48.821861,2.2643932
10.71C,rue,HENRI DUNANT,PONTOISE,95500,95,POINT (2.2643932 48.821861),48.821861,2.2643932
10.71C,rue,CHARDON LAGACHE,PARIS 16,75116,75,POINT (2.3471867 48.8590532),48.8590532,2.3471867
10.71C,rue,DU GENERAL DE GAULLE,NEUILLY-PLAISANCE,93049,93,POINT (2.2983559 48.8777215),48.8777215,2.2983559
10.71C,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.358298 48.8889081),48.8889081,2.358298
10.71C,rue,SAINT LOUIS,MELUN,77288,77,POINT (2.260358 48.7653867),48.7653867,2.260358
10.71C,avenue,DU GAL DE GAULLE,CLAMART,92023,92,POINT (3.2304174 48.9040261),48.9040261,3.2304174
10.71C,rue,DU ROI DE SICILE,PARIS 4,75104,75,POINT (1.8077425 48.9590906),48.9590906,1.8077425
10.71C,avenue,DE LA REPUBLIQUE,ISSY-LES-MOULINEAUX,92040,92,POINT (2.358298 48.8889081),48.8889081,2.358298
10.71C,rue,DE SAINTONGE,PARIS 3,75103,75,POINT (2.1362396 48.6999078),48.6999078,2.1362396
10.71C,avenue,JEAN JAURES,SURESNES,92073,92,POINT (1.9719137 48.7918015),48.7918015,1.9719137
10.71C,avenue,EDOUARD VAILLANT,SURESNES,92073,92,POINT (2.2559686 48.9344199),48.9344199,2.2559686
10.71C,avenue,JEAN JAURES,SURESNES,92073,92,POINT (2.2635789 48.9141857),48.9141857,2.2635789
10.71C,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.3063483 48.8272914),48.8272914,2.3063483
10.71C,avenue,DE MADRID,NEUILLY-SUR-SEINE,92051,92,POINT (2.3820884 48.8917744),48.8917744,2.3820884
10.71C,avenue,CHARLES DE GAULLE,NEUILLY-SUR-SEINE,92051,92,POINT (2.3095767 48.9723791),48.9723791,2.3095767
10.71C,boulevard,MAURICE BERTEAUX,SANNOIS,95582,95,POINT (2.8119427 48.9008003),48.9008003,2.8119427
10.71C,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (2.2826947 48.8582967),48.8582967,2.2826947
10.71C,place,JEAN JAURES,MONTREUIL,93048,93,POINT (3.1352409 48.8206152),48.8206152,3.1352409
10.71C,rue,AUGUSTE BLANQUI,VILLEMOMBLE,93077,93,POINT (2.318765 48.8882843),48.8882843,2.318765
10.71C,avenue,EDOUARD BELIN,RUEIL-MALMAISON,92063,92,POINT (2.4006686 48.8561136),48.8561136,2.4006686
10.71C,place,CLAUDEL,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (2.4965825 48.7890852),48.7890852,2.4965825
10.71C,,SAINT PIERRE,VERSAILLES,78646,78,POINT (2.349257 48.844859),48.844859,2.349257
10.71C,avenue,RAPP,PARIS 7,75107,75,POINT (2.349257 48.844859),48.844859,2.349257
10.71C,boulevard,DE LA VILLETTE,PARIS 19,75119,75,POINT (2.7908519 48.5034559),48.5034559,2.7908519
10.71C,rue,GRANDE,MOISENAY,77295,77,POINT (2.3155897 48.8820538),48.8820538,2.3155897
10.71C,rue,JEAN JAURES,VERNEUIL L'ETANG,77493,77,POINT (2.2415149 48.6600094),48.6600094,2.2415149
10.71C,rue,DE SEVRES,VILLE D'AVRAY,92077,92,POINT (2.4054853 48.8574466),48.8574466,2.4054853
10.71C,avenue,DE LA REPUBLIQUE,ROSNY-SOUS-BOIS,93064,93,POINT (2.3074391 48.9252188),48.9252188,2.3074391
10.71C,avenue,VICTOR CRESSON,ISSY-LES-MOULINEAUX,92040,92,POINT (2.1311939 48.8068213),48.8068213,2.1311939
10.71C,avenue,VICTOR CRESSON,ISSY-LES-MOULINEAUX,92040,92,POINT (2.1303077 48.826144),48.826144,2.1303077
10.71C,rue,DES HALLES,PARIS 1,75101,75,POINT (2.2452637 48.9000597),48.9000597,2.2452637
10.71C,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75108,75,POINT (2.1125197 49.0414562),49.0414562,2.1125197
10.71C,rue,DOUDEAUVILLE,PARIS 18,75118,75,POINT (2.5520913 48.8199071),48.8199071,2.5520913
10.71C,avenue,ALBERT THOMAS,CHATENAY-MALABRY,92019,92,POINT (2.3710719 48.8541707),48.8541707,2.3710719
10.71C,rue,DE L HETRE,ORLY-SUR-MORIN,77345,77,POINT (2.3929471 48.8366106),48.8366106,2.3929471
10.71C,avenue,DE LA GARE,MEZIERES-SUR-SEINE,78402,78,POINT (2.3568521 48.9592011),48.9592011,2.3568521
10.71C,rue,DOUDEAUVILLE,PARIS 18,75118,75,POINT (2.3496153 48.8493916),48.8493916,2.3496153
10.71C,rue,ALPHONSE PECARD,GIF-SUR-YVETTE,91272,91,POINT (2.5089333 48.771261),48.771261,2.5089333
10.71C,place,DE PARIS,ELANCOURT,78208,78,POINT (2.1353939 48.8040547),48.8040547,2.1353939
10.71C,boulevard,DE VALMY,COLOMBES,92025,92,POINT (2.5433355 48.9661007),48.9661007,2.5433355
10.71C,rue,SAINT HONORE,PARIS 1,75101,75,POINT (2.3189391186840194 48.988445850000005),48.988445850000005,2.3189391186840194
10.71C,rue,SAINT ANDRE DES ARTS,PARIS 6,75106,75,POINT (2.3221907 48.9982475),48.9982475,2.3221907
10.71C,rue,PAUL DEROULEDE,BOIS-COLOMBES,92009,92,POINT (2.3744174 48.8882682),48.8882682,2.3744174
10.71C,boulevard,BRUNE,PARIS 14,75114,75,POINT (2.4045321 48.8631186),48.8631186,2.4045321
10.71C,rue,DE NANTES,PARIS 19,75119,75,POINT (2.5924425 48.5563364),48.5563364,2.5924425
10.71C,rue,DU GENERAL DE GAULLE,ENGHIEN-LES-BAINS,95210,95,POINT (2.3239505 48.7845186),48.7845186,2.3239505
10.71C,rue,DU GENERAL LECLERC,ESBLY,77171,77,POINT (2.4531255 48.8784239),48.8784239,2.4531255
10.71C,rue,DE PASSY,PARIS 16,75116,75,POINT (2.228996257945493 48.9149655),48.9149655,2.228996257945493
10.71C,rue,DOCTEUR BLANCHE,PARIS 16,75116,75,POINT (2.2896741 48.9576721),48.9576721,2.2896741
10.71C,rue,PIERRE DEMOURS,PARIS 17,75117,75,POINT (2.2088386 49.0500632),49.0500632,2.2088386
10.71C,rue,JEAN DE LA FONTAINE,PARIS 16,75116,75,POINT (2.2863149 49.1419691),49.1419691,2.2863149
10.71C,avenue,SALVADOR ALLENDE,TREMBLAY-EN-FRANCE,93073,93,POINT (2.0433515 48.5308245),48.5308245,2.0433515
10.71C,rue,DE L EGLISE,BOISSY-LE-CHATEL,77042,77,POINT (2.3266931 48.9257441),48.9257441,2.3266931
10.71C,boulevard,DES MURIERS,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.0753105211607235 48.9692388),48.9692388,2.0753105211607235
10.71C,rue,MOUFFETARD,PARIS 5,75105,75,POINT (2.0709851 48.9625685),48.9625685,2.0709851
10.71C,rue,RAMBOUILLOT,LE CHATELET-EN-BRIE,77100,77,POINT (2.4737973 48.8201042),48.8201042,2.4737973
10.71C,rue,DE LEVIS,PARIS 17,75117,75,POINT (2.103808 48.8640254),48.8640254,2.103808
10.71C,rue,DU VIEUX LAVOIR,NOZAY,91458,91,POINT (2.3547404 48.88726),48.88726,2.3547404
10.71C,rue,COURAT,PARIS 20,75120,75,POINT (2.3212362 48.8322692),48.8322692,2.3212362
10.71C,rue,DU FOSSE BLANC,GENNEVILLIERS,92036,92,POINT (2.2700043 48.8470743),48.8470743,2.2700043
10.71C,rue,DE LA PAROISSE,VERSAILLES,78646,78,POINT (2.2803983 48.9920267),48.9920267,2.2803983
10.71C,rue,DU DOCTEUR AUDIGIER,LE CHESNAY-ROCQUENCOURT,78158,78,POINT (2.3695869 48.8852901),48.8852901,2.3695869
10.71C,avenue,MARCEAU,COURBEVOIE,92026,92,POINT (2.4239027 48.7896809),48.7896809,2.4239027
10.71C,rue,D HERBLAY,SAINT OUEN L'AUMONE,95572,95,POINT (2.3049105 48.7534695),48.7534695,2.3049105
10.71C,avenue,BEAUREGARD,VILLIERS-SUR-MARNE,94079,94,POINT (2.2640506 48.8481755),48.8481755,2.2640506
10.71C,rue,DE LA ROQUETTE,PARIS 11,75111,75,POINT (3.2326056 48.8467796),48.8467796,3.2326056
10.71C,rue,DE WATTIGNIES,PARIS 12,75112,75,POINT (3.0840163 48.8144047),48.8144047,3.0840163
10.71C,rue,CAMELINAT,PIERREFITTE-SUR-SEINE,93059,93,POINT (3.2310047 48.8466078),48.8466078,3.2310047
10.71C,rue,MONGE,PARIS 5,75105,75,POINT (3.0838125 48.8135789),48.8135789,3.0838125
10.71C,place,DE LA GARE,SUCY-EN-BRIE,94071,94,POINT (3.3050877 48.7804801),48.7804801,3.3050877
10.71C,rue,MONTBAURON,VERSAILLES,78646,78,POINT (2.3849794 48.8674556),48.8674556,2.3849794
10.71C,allée,ANTOINE DE ST EXUPERY,VILLEPINTE,93078,93,POINT (2.3913424 48.87786),48.87786,2.3913424
10.71C,place,ROGER LEVANNEUR,MONTMORENCY,95428,95,POINT (2.3790355 48.8725661),48.8725661,2.3790355
10.71C,avenue,1ERE ARMEE FRANCAISE,MONTMORENCY,95428,95,POINT (2.3684923 48.8632024),48.8632024,2.3684923
10.71C,rue,RIQUET,PARIS 19,75119,75,POINT (2.1125197 49.0414562),49.0414562,2.1125197
10.71C,rue,PELLEPORT,PARIS 20,75120,75,POINT (2.288111971763085 48.8779588),48.8779588,2.288111971763085
10.71C,avenue,DE LA ZIBELINE,CESSON,77067,77,POINT (2.432028582752352 48.5637302),48.5637302,2.432028582752352
10.71C,avenue,DES VERGERS,BOURG-LA-REINE,92014,92,POINT (2.5495783 48.7925455),48.7925455,2.5495783
10.71C,boulevard,DE LA BOISSIERE,MONTREUIL,93048,93,POINT (3.0825946 48.8023216),48.8023216,3.0825946
10.71C,place,LOUIS ARAGON,COLOMBES,92025,92,POINT (2.0964856 49.0493979),49.0493979,2.0964856
10.71C,rue,DU PAS DE CALAIS,EPINAY-SUR-SEINE,93031,93,POINT (2.2769714 48.8506241),48.8506241,2.2769714
10.71C,rue,DE LA VIEILLE FONTAINE,FREPILLON,95256,95,POINT (2.4612994 48.8488847),48.8488847,2.4612994
10.71C,place,DU BEFFROI,BEAUMONT-SUR-OISE,95052,95,POINT (2.3794132 48.8670129),48.8670129,2.3794132
10.71C,place,DU VIEUX THEATRE,ROINVILLE,91525,91,POINT (2.3393365 48.8774814),48.8774814,2.3393365
10.71C,boulevard,GALLIENI,VILLENEUVE-LA-GARENNE,92078,92,POINT (2.9565905 48.6841218),48.6841218,2.9565905
10.71C,avenue,DU GENERAL GALLIENI,JOINVILLE-LE-PONT,94042,94,POINT (2.5913693 48.8748798),48.8748798,2.5913693
10.71C,avenue,DE L ABREUVOIR,MARLY-LE-ROI,78372,78,POINT (2.1315045 48.8016533),48.8016533,2.1315045
10.71C,rue,MYRHA,PARIS 18,75118,75,POINT (2.356524 48.8294546),48.8294546,2.356524
10.71C,rue,DE LA SABLIERE,PARIS 14,75114,75,POINT (2.4015373 48.8599073),48.8599073,2.4015373
10.71C,rue,COROT,PARIS 16,75116,75,POINT (2.1875384 48.8087555),48.8087555,2.1875384
10.71C,rue,DES TILLEULS,EAUBONNE,95203,95,POINT (2.146741 48.8532958),48.8532958,2.146741
10.71C,avenue,DE FLANDRE,PARIS 19,75119,75,POINT (2.3454327 48.8704442),48.8704442,2.3454327
10.71C,quai,JEAN BAPTISTE CLEMENT,ALFORTVILLE,94002,94,POINT (2.44155 48.8611649),48.8611649,2.44155
10.71C,rue,AUGUSTE MOUNIE,ANTONY,92002,92,POINT (2.3471867 48.8590532),48.8590532,2.3471867
10.71C,rue,GIRODET,PARIS 16,75116,75,POINT (2.3227378 48.8711584),48.8711584,2.3227378
10.71C,place,DU MARCHE,REBAIS,77385,77,POINT (2.2907424 48.8130572),48.8130572,2.2907424
10.71C,place,DU MARCHE,COULOMMIERS,77131,77,POINT (2.6400026 48.5445879),48.5445879,2.6400026
10.71C,rue,SALADINE,REBAIS,77385,77,POINT (2.2868826 48.79914),48.79914,2.2868826
10.71C,rue,BEAUREPAIRE,COULOMMIERS,77131,77,POINT (2.3669496 49.0875229),49.0875229,2.3669496
10.71C,rue,DE PARIS,LA FERTE-GAUCHER,77182,77,POINT (2.4383064 48.6377754),48.6377754,2.4383064
10.71C,rue,DE MENILMONTANT,PARIS 20,75120,75,POINT (2.0920477 48.7371156),48.7371156,2.0920477
10.71C,rue,DE CRIMEE,PARIS 19,75119,75,POINT (2.4083717 48.8370594),48.8370594,2.4083717
10.71C,rue,DE BELLEVILLE,PARIS 20,75120,75,POINT (2.2203835 48.9538579),48.9538579,2.2203835
10.71C,rue,OBERKAMPF,PARIS 11,75111,75,POINT (2.4674226 48.8170908),48.8170908,2.4674226
10.71C,rue,D HERBLAY,SAINT OUEN L'AUMONE,95572,95,POINT (2.4079774 48.8555117),48.8555117,2.4079774
10.71C,rue,THIERS,PONTOISE,95500,95,POINT (2.4115835 48.849676),48.849676,2.4115835
10.71C,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.6137196 48.8987975),48.8987975,2.6137196
10.71C,rue,DALAYRAC,FONTENAY-SOUS-BOIS,94033,94,POINT (2.6137196 48.8987975),48.8987975,2.6137196
10.71C,rue,MORET,PARIS 11,75111,75,POINT (2.3976261 48.8183336),48.8183336,2.3976261
10.71C,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.3364126 48.8629359),48.8629359,2.3364126
10.71C,place,DU MARCHE AU BLE,ROZAY-EN-BRIE,77393,77,POINT (2.2629242 48.7995622),48.7995622,2.2629242
10.71C,avenue,GAMBETTA,PARIS 20,75120,75,POINT (2.2772575 48.8823928),48.8823928,2.2772575
10.71C,rue,DE VERSAILLES,MASSY,91377,91,POINT (2.3055167 48.6081851),48.6081851,2.3055167
10.71C,rue,PAUL DOUMER,LES MUREAUX,78440,78,POINT (2.3171107 48.8434366),48.8434366,2.3171107
10.71C,rue,DE SEVRES,PARIS 7,75107,75,POINT (2.3135976 48.8527873),48.8527873,2.3135976
10.71C,,DE LA GAILLARDERIE,NOISY-LE-ROI,78455,78,POINT (2.4015373 48.8599073),48.8599073,2.4015373
10.71C,rue,SAINT HONORE,PARIS 1,75101,75,POINT (2.3378624 48.8538125),48.8538125,2.3378624
10.71C,rue,DE BELLEVILLE,PARIS 20,75120,75,POINT (2.4307113 48.5690837),48.5690837,2.4307113
10.71C,avenue,DU GENERAL MICHEL BIZOT,PARIS 12,75112,75,POINT (2.3393365 48.8774814),48.8774814,2.3393365
10.71C,rue,ORDENER,PARIS 18,75118,75,POINT (2.2946262 48.9266405),48.9266405,2.2946262
10.71C,rue,DOUDEAUVILLE,PARIS 18,75118,75,POINT (2.212176 48.8935793),48.8935793,2.212176
10.71C,avenue,DU PDT POMPIDOU,RUEIL-MALMAISON,92063,92,POINT (2.0660554 49.0607154),49.0607154,2.0660554
10.71C,rue,SAINT HONORE,PARIS 1,75101,75,POINT (2.1956099 48.8918203),48.8918203,2.1956099
10.71C,boulevard,VICTOR HUGO,GRETZ-ARMAINVILLIERS,77215,77,POINT (2.5077564 48.7065073),48.7065073,2.5077564
10.71C,rue,DU DOCTEUR DOUARRE,CHELLES,77108,77,POINT (2.6084517 48.6920422),48.6920422,2.6084517
10.71C,rue,DES ETATS GENERAUX,VERSAILLES,78646,78,POINT (2.2205173 48.5893456),48.5893456,2.2205173
10.71C,avenue,D'ITALIE,PARIS 13,75113,75,POINT (2.291007 48.8422464),48.8422464,2.291007
10.71C,rue,DES PYRENEES,PARIS 20,75120,75,POINT (1.87336 48.8558884),48.8558884,1.87336
10.71C,avenue,ROGER SALENGRO,CHAVILLE,92022,92,POINT (2.3836135 48.9697085),48.9697085,2.3836135
10.71C,avenue,DE LA JONCHERE,LA CELLE-SAINT-CLOUD,78126,78,POINT (2.4337884 48.7956539),48.7956539,2.4337884
10.71C,rue,D'UZES,PARIS 2,75102,75,POINT (2.3889424 48.8541037),48.8541037,2.3889424
10.71C,rue,DES LUMIERES,MONTREUIL,93048,93,POINT (2.3988042 48.9716415),48.9716415,2.3988042
10.71C,rue,DES HALLES,PARIS 1,75101,75,POINT (2.4175562 48.8416277),48.8416277,2.4175562
10.71C,boulevard,MALESHERBES,PARIS 8,75108,75,POINT (2.2911093 48.7788825),48.7788825,2.2911093
10.71C,boulevard,STALINGRAD,MALAKOFF,92046,92,POINT (2.3963476 48.903124),48.903124,2.3963476
10.71C,avenue,DE LA LIBERATION,LE MEE-SUR-SEINE,77285,77,POINT (2.4273697 49.1118806),49.1118806,2.4273697
10.71C,rue,SADI CARNOT,CHATILLON,92020,92,POINT (2.1558101 48.902276),48.902276,2.1558101
10.71C,rue,FAUBERT,BELLOY-EN-FRANCE,95056,95,POINT (2.3758421 48.8246754),48.8246754,2.3758421
10.71C,boulevard,DECAUVILLE,EVRY-COURCOURONNES,91228,91,POINT (2.6435478 48.5173899),48.5173899,2.6435478
10.71C,boulevard,SOULT,PARIS 12,75112,75,POINT (2.5449523 48.8331566),48.8331566,2.5449523
10.71C,allée,GUY DE MAUPASSANT,ARGENTEUIL,95018,95,POINT (2.3673308 48.8651235),48.8651235,2.3673308
10.71C,rue,DE PARIS,JOINVILLE-LE-PONT,94042,94,POINT (2.1820641 48.8732778),48.8732778,2.1820641
10.71C,rue,MOURAUD,PARIS 20,75120,75,POINT (1.6185112 48.9025942),48.9025942,1.6185112
10.71C,rue,MONGE,PARIS 5,75105,75,POINT (2.4382717 48.8470475),48.8470475,2.4382717
10.71C,rue,MONGE,PARIS 5,75105,75,POINT (2.26636 48.9180608),48.9180608,2.26636
10.71C,rue,DE CHAILLOT,PARIS 16,75116,75,POINT (2.26636 48.9180608),48.9180608,2.26636
10.71C,rue,PIERRE BROSSOLETTE,SARCELLES,95585,95,POINT (2.3463164 48.8519991),48.8519991,2.3463164
10.71C,place,DES TROIS NOYERS,SARCELLES,95585,95,POINT (2.4821953 48.7689736),48.7689736,2.4821953
10.71C,rue,DE LA POTERIE,MONTEREAU-FAULT-YONNE,77305,77,POINT (2.1311939 48.8068213),48.8068213,2.1311939
10.71C,rue,DES TUILLERIES,SALINS,77439,77,POINT (2.3044192 48.8350336),48.8350336,2.3044192
10.71C,rue,JULES LAGAISSE,VITRY-SUR-SEINE,94081,94,POINT (2.2267665 48.8697774),48.8697774,2.2267665
10.71C,avenue,DE CLAYE,CHELLES,77108,77,POINT (2.3685673 48.8540276),48.8540276,2.3685673
10.71C,avenue,DE CLAYE,CHELLES,77108,77,POINT (2.3978374 48.8766015),48.8766015,2.3978374
10.71C,boulevard,PAUL VAILLANT COUTURIER,IVRY-SUR-SEINE,94041,94,POINT (2.3473906 48.885154),48.885154,2.3473906
10.71C,rue,DE L EGLISE,ANTONY,92002,92,POINT (2.013867 48.5289861),48.5289861,2.013867
10.71C,rue,MADELEINE MICHELIS,NEUILLY-SUR-SEINE,92051,92,POINT (2.3736277 48.8121715),48.8121715,2.3736277
10.71C,rue,DE LA PEPINIERE,PARIS 8,75108,75,POINT (2.4004498 48.8671649),48.8671649,2.4004498
10.71C,rue,DE LA PAIX,BRETIGNY-SUR-ORGE,91103,91,POINT (2.0459346 48.8086783),48.8086783,2.0459346
10.71C,rue,FALGUIERE,PARIS 15,75115,75,POINT (2.0677011 48.7990562),48.7990562,2.0677011
10.71C,avenue,DE VILLARS,PARIS 7,75107,75,POINT (2.3673308 48.8651235),48.8651235,2.3673308
10.71C,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.3299804 48.8769377),48.8769377,2.3299804
10.71C,rue,DE BUCI,PARIS 6,75106,75,POINT (2.6355189 48.8366469),48.8366469,2.6355189
10.71C,avenue,DARBLAY,MENNECY,91386,91,POINT (2.2834513 48.859108),48.859108,2.2834513
10.71C,rue,GRANDE,VOULX,77531,77,POINT (2.4106486697387917 48.7656511),48.7656511,2.4106486697387917
10.71C,rue,DE MONTMORENCY,PARIS 3,75103,75,POINT (2.3371023 48.8797008),48.8797008,2.3371023
10.71C,rue,DES MARTYRS,PARIS 9,75109,75,POINT (1.8046154 48.9582237),48.9582237,1.8046154
10.71C,avenue,GABRIEL PERI,GENNEVILLIERS,92036,92,POINT (2.2364594 48.810429),48.810429,2.2364594
10.71C,avenue,PABLO PICASSO,NANTERRE,92050,92,POINT (2.3265353 48.8850945),48.8850945,2.3265353
10.71C,rue,ARISTIDE BRIAND,OSNY,95476,95,POINT (2.4497258 48.8668124),48.8668124,2.4497258
10.71C,rue,MAURICE THOREZ,NANTERRE,92050,92,POINT (2.506654 48.9228009),48.9228009,2.506654
10.71C,rue,SAINT CHARLES,PARIS 15,75115,75,POINT (2.356524 48.8294546),48.8294546,2.356524
10.71C,rue,MARCEL BAUDRAT,ARNOUVILLE,95019,95,POINT (2.1990094 49.0088995),49.0088995,2.1990094
10.71C,rue,ARMAND FABRE,BRUNOY,91114,91,POINT (2.4090223 48.9194522),48.9194522,2.4090223
10.71C,avenue,FELIX FAURE,PARIS 15,75115,75,POINT (2.3255188 48.976062),48.976062,2.3255188
10.71C,place,SAINT MARTIN,BEYNES,78062,78,POINT (2.4259439 48.908424),48.908424,2.4259439
10.71C,rue,JEAN JAURES,STAINS,93072,93,POINT (2.2194315 48.8422348),48.8422348,2.2194315
10.71C,rue,JEAN JAURES,MAISONS-ALFORT,94046,94,POINT (2.336716 48.8723259),48.8723259,2.336716
10.71C,rue,NEUVE DES BOULETS,PARIS 11,75111,75,POINT (2.3437699 48.6824954),48.6824954,2.3437699
10.71C,place,DE L HOTEL DE VILLE,GARGES-LES-GONESSE,95268,95,POINT (2.5704687 48.9406801),48.9406801,2.5704687
10.71C,rue,DE BERULLE,SAINT-MANDE,94067,94,POINT (2.5630965 48.9469146),48.9469146,2.5630965
10.71C,rue,HOUDAN,SCEAUX,92071,92,POINT (2.2935032 48.7801893),48.7801893,2.2935032
10.71C,rue,CARTIER BRESSON,PANTIN,93055,93,POINT (2.1510838 48.9083884),48.9083884,2.1510838
10.71C,rue,SAINT DAMIEN,LUZARCHES,95352,95,POINT (2.3178461 48.9078688),48.9078688,2.3178461
10.71C,rue,DE PATAY,PARIS 13,75113,75,POINT (2.4663424 48.8909171),48.8909171,2.4663424
10.71C,place,PAUL GAUGUIN,DAMMARIE-LES-LYS,77152,77,POINT (2.5428593 48.8254499),48.8254499,2.5428593
10.71C,rue,PDT FRANCOIS MITTERRAND,LONGJUMEAU,91345,91,POINT (2.4252616 48.8483612),48.8483612,2.4252616
10.71C,rue,PDT FRANCOIS MITTERRAND,LONGJUMEAU,91345,91,POINT (2.3854583 48.866894),48.866894,2.3854583
10.71C,boulevard,DE FRIEDBERG,VILLIERS-SUR-MARNE,94079,94,POINT (2.8659198 48.7066734),48.7066734,2.8659198
10.71C,rue,JEAN PIERRE TIMBAUD,PARIS 11,75111,75,POINT (2.4704102 48.4031731),48.4031731,2.4704102
10.71C,place,RICHELIEU,RUEIL-MALMAISON,92063,92,POINT (2.5184027 48.9129647),48.9129647,2.5184027
10.71C,rue,DE LA HALLE,DAMMARTIN-EN-SERVE,78192,78,POINT (3.2483759 48.4663924),48.4663924,3.2483759
10.71C,rue,RAYMOND DU TEMPLE,VINCENNES,94080,94,POINT (2.2752969 48.8943188),48.8943188,2.2752969
10.71C,rue,JEAN BRUNET,BOIS-COLOMBES,92009,92,POINT (2.3217255 48.8718651),48.8718651,2.3217255
10.71C,rue,JEAN BRUNET,BOIS-COLOMBES,92009,92,POINT (2.3848362 48.8495601),48.8495601,2.3848362
10.71C,rue,SAINT JACQUES,PARIS 5,75105,75,POINT (2.4413693 48.8951397),48.8951397,2.4413693
10.71C,rue,JEAN MOULIN,BONNEUIL-SUR-MARNE,94011,94,POINT (2.3565119 48.8601341),48.8601341,2.3565119
10.71C,rue,DE LA PAROISSE,VERSAILLES,78646,78,POINT (2.2321071 48.8387904),48.8387904,2.2321071
10.71C,rue,DE VOUILLE,PARIS 15,75115,75,POINT (2.4275239 48.8473898),48.8473898,2.4275239
10.71C,rue,EMILE ZOLA,SURESNES,92073,92,POINT (2.0881938 48.318976),48.318976,2.0881938
10.71C,rue,DU ONZE NOVEMBRE,NEUILLY-SUR-MARNE,93050,93,POINT (2.380854 48.9117603),48.9117603,2.380854
10.71C,rue,POULET,PARIS 18,75118,75,POINT (2.3208189 48.8330109),48.8330109,2.3208189
10.71C,boulevard,BEAUMARCHAIS,PARIS 3,75103,75,POINT (2.281442 48.9188182),48.9188182,2.281442
10.71C,rue,DU DOCTEUR POTAIN,PARIS 19,75119,75,POINT (2.4920766 48.6927702),48.6927702,2.4920766
10.71C,rue,DE CLIGNANCOURT,PARIS 18,75118,75,POINT (2.081497 49.0300728),49.0300728,2.081497
10.71C,rue,MARIE CHAUBARD,DONNEMARIE-DONTILLY,77159,77,POINT (2.3008142 48.7898566),48.7898566,2.3008142
10.71C,rue,MARX DORMOY,PARIS 18,75118,75,POINT (2.3032702 48.7980672),48.7980672,2.3032702
10.71C,rue,SAINT PIERRE,DOURDAN,91200,91,POINT (2.4018334 48.8005232),48.8005232,2.4018334
10.71C,avenue,GAMBETTA,PARIS 20,75120,75,POINT (3.0257449 48.7907599),48.7907599,3.0257449
10.71C,avenue,LA GRANDE ARMEE,PARIS 16,75116,75,POINT (2.3788139 48.8727703),48.8727703,2.3788139
10.71C,avenue,COLONEL FABIEN,SAINT CYR L'ECOLE,78545,78,POINT (2.1280948 48.7964398),48.7964398,2.1280948
10.71C,avenue,DE LA REPUBLIQUE,FONTENAY-LE-FLEURY,78242,78,POINT (2.3681524 48.8666191),48.8666191,2.3681524
10.71C,rue,NELSON MANDELA,SAINT CYR L'ECOLE,78545,78,POINT (2.3020372 48.8465142),48.8465142,2.3020372
10.71C,rue,JEAN PIERRE TIMBAUD,PARIS 11,75111,75,POINT (2.4050695 48.8417627),48.8417627,2.4050695
10.71C,rue,DE LONDRES,PARIS 8,75108,75,POINT (2.6962614 48.266339),48.266339,2.6962614
10.71C,place,DES COLLIBERTS,LOGNES,77258,77,POINT (2.358746385024661 48.7851954),48.7851954,2.358746385024661
10.71C,rue,DE LA TOUR,PARIS 16,75116,75,POINT (2.3192765 48.987969),48.987969,2.3192765
10.71C,place,PIERRE SEMARD,CHOISY-LE-ROI,94022,94,POINT (2.4182463 48.837237),48.837237,2.4182463
10.71C,rue,HENRY MONNIER,PARIS 9,75109,75,POINT (2.0414226 49.0095672),49.0095672,2.0414226
10.71C,rue,NATIONALE,MEZIERES-SUR-SEINE,78402,78,POINT (2.020971669095484 49.03039),49.03039,2.020971669095484
