activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
10.71C,avenue,JEAN JAURES,CHAMPS-SUR-MARNE,77420,77,POINT (48.7491886 1.9235886),1.9235886,48.7491886
10.71C,place,LUCIEN BOILLEAU,MORANGIS,91420,91,POINT (48.8772053 2.2487279),2.2487279,48.8772053
10.71C,rue,DE CHARENTON,PARIS 12,75012,75,POINT (48.880762250000004 2.473462122897736),2.473462122897736,48.880762250000004
10.71C,rue,DE PARIS,SAINT-MAUR-DES-FOSSES,94100,94,POINT (48.8558744 2.3719827),2.3719827,48.8558744
10.71C,rue,PIERRE DE RONSARD,MANTES-LA-JOLIE,78200,78,POINT (48.7763647 2.3401365),2.3401365,48.7763647
10.71C,rue,DU GENERAL DE GAULLE,POISSY,78300,78,POINT (48.8250442 1.9928884),1.9928884,48.8250442
10.71C,rue,DES ECOLES,LE THILLAY,95500,95,POINT (48.872335 2.3386282),2.3386282,48.872335
10.71C,rue,DUHESME,PARIS 18,75018,75,POINT (48.8887047 2.3015734),2.3015734,48.8887047
10.71C,avenue,CARNOT,MASSY,91300,91,POINT (48.8017894 2.3160906),2.3160906,48.8017894
10.71C,rue,MAURICE GREDAT,SAINT-MAURICE,94410,94,POINT (49.0120995 2.3846495),2.3846495,49.0120995
10.71C,rue,SAINT CHARLES,PARIS 15,75015,75,POINT (48.8892198 2.3145851),2.3145851,48.8892198
10.71C,avenue,EDOUARD VAILLANT,BOBIGNY,93000,93,POINT (48.588011300000005 2.4564354906015797),2.4564354906015797,48.588011300000005
10.71C,,LES BOIS DU TEMPLE,CLICHY-SOUS-BOIS,93390,93,POINT (48.8047128 2.5992238),2.5992238,48.8047128
10.71C,rue,VICQ D AZIR,PARIS 10,75010,75,POINT (48.8725661 2.3790355),2.3790355,48.8725661
10.71C,rue,DUPLEIX,PARIS 15,75015,75,POINT (48.6513137 2.3938184),2.3938184,48.6513137
10.71C,rue,DE LA FORGE ROYALE,PARIS 11,75011,75,POINT (48.6731168 2.536393),2.536393,48.6731168
10.71C,rue,DU GENERAL LECLERC,GROSLAY,95410,95,POINT (48.8819095 2.3719385),2.3719385,48.8819095
10.71C,rue,JEAN JAURES,MONTEREAU-FAULT-YONNE,77130,77,POINT (48.5593994 3.3010536),3.3010536,48.5593994
10.71C,rue,VARENGUE,BOURG-LA-REINE,92340,92,POINT (48.734705 2.2147379),2.2147379,48.734705
10.71C,rue,PARMENTIER,STAINS,93240,93,POINT (48.8781687 2.2913543),2.2913543,48.8781687
10.71C,avenue,GAMBETTA,BAGNOLET,93170,93,POINT (48.8599073 2.4015373),2.4015373,48.8599073
10.71C,rue,ARTHUR CHEVALIER,AULNAY-SOUS-BOIS,93600,93,POINT (48.8490375 2.4774879),2.4774879,48.8490375
10.71C,avenue,DE STALINGRAD,ARGENTEUIL,95100,95,POINT (48.8317992 2.3285234),2.3285234,48.8317992
10.71C,rue,DE LA LIBERTE CENTRE COMMERCIAL,SURVILLIERS,95470,95,POINT (48.7935899 2.1427499),2.1427499,48.7935899
10.71C,rue,DE PARIS,TAVERNY,95150,95,POINT (48.8227164 1.7556772),1.7556772,48.8227164
10.71C,rue,RAYMOND LOSSERAND,PARIS 14,75014,75,POINT (48.1742157 2.8723994),2.8723994,48.1742157
10.71C,avenue,PASTEUR,BAGNOLET,93170,93,POINT (48.9989981 2.4143921),2.4143921,48.9989981
10.71C,rue,DE LA LIBERTE,SURESNES,92150,92,POINT (48.9083884 2.1510838),2.1510838,48.9083884
10.71C,boulevard,DE REUILLY,PARIS 12,75012,75,POINT (48.9455122 2.2533853),2.2533853,48.9455122
10.71C,boulevard,GALLIENI,VILLENEUVE-LA-GARENNE,92390,92,POINT (48.7537374 2.4942173),2.4942173,48.7537374
10.71C,rue,ADRIEN DAMOISELET,NOISY-LE-SEC,93130,93,POINT (48.9351862 2.8769896),2.8769896,48.9351862
10.71C,rue,EDOUARD BRANLY,ORMESSON-SUR-MARNE,94490,94,POINT (48.7996519 2.0683855),2.0683855,48.7996519
10.71C,rue,MOLIERE,IVRY-SUR-SEINE,94200,94,POINT (49.0221326 2.3764082),2.3764082,49.0221326
10.71C,rue,DE PARIS,SAINT-LEU-LA-FORET,95320,95,POINT (48.6219684 2.3375394),2.3375394,48.6219684
10.71C,boulevard,DE BELLEVILLE,PARIS 20,75020,75,POINT (49.037609 1.5814384),1.5814384,49.037609
10.71C,avenue,ROGER SALENGRO,CHAVILLE,92370,92,POINT (48.5173899 2.6435478),2.6435478,48.5173899
10.71C,boulevard,MALESHERBES,PARIS 17,75017,75,POINT (48.609101 2.8906261),2.8906261,48.609101
10.71C,rue,PIERRE CURIE,LA COURNEUVE,93120,93,POINT (48.6831807 2.1836754),2.1836754,48.6831807
10.71C,rue,MOLIERE,IVRY-SUR-SEINE,94200,94,POINT (48.5660722 2.0674864),2.0674864,48.5660722
10.71C,,DU NOYER BOSSU,EPINAY-SUR-SEINE,93800,93,POINT (49.0399088 2.8067496),2.8067496,49.0399088
10.71C,rue,GUSTAVE EIFFEL,ANDRESY,78570,78,POINT (48.8939071 2.3343602),2.3343602,48.8939071
10.71C,rue,JEAN JAURES,MAISONS-ALFORT,94700,94,POINT (48.7885117 2.2649029),2.2649029,48.7885117
10.71C,boulevard,EDOUARD VAILLANT,AUBERVILLIERS,93300,93,POINT (48.8967004 2.3301734),2.3301734,48.8967004
10.71C,,DE L ANCIEN MARCHE,CHAMPS-SUR-MARNE,77420,77,POINT (48.8525313 2.3439199),2.3439199,48.8525313
10.71C,place,DE LA GARE,ECOUEN,95440,95,POINT (48.7974227 2.4812106),2.4812106,48.7974227
10.71C,rue,DES COLONNES,PARIS 2,75002,75,POINT (48.8651235 2.3673308),2.3673308,48.8651235
10.71C,rue,DU PAS DE LA MULE,PARIS 3,75003,75,POINT (48.823999 2.5444143),2.5444143,48.823999
10.71C,boulevard,HAUSSMANN,PARIS 9,75009,75,POINT (48.8472127 2.5421952),2.5421952,48.8472127
10.71C,rue,MAURICE BOKANOWSKI,ASNIERES-SUR-SEINE,92600,92,POINT (48.8076658 2.2530252),2.2530252,48.8076658
10.71C,allée,DE CHENEVIERES,VILLEMOISSON-SUR-ORGE,91360,91,POINT (48.5336479 2.6585077),2.6585077,48.5336479
10.71C,rue,DE PARIS,MEUDON,92190,92,POINT (48.6131972 2.4825087),2.4825087,48.6131972
10.71C,avenue,DE CLICHY,PARIS 17,75017,75,POINT (48.974332 2.3978602),2.3978602,48.974332
10.71C,rue,HENRI BARBUSSE,VILLENEUVE-LA-GARENNE,92390,92,POINT (48.8154628 2.4283331),2.4283331,48.8154628
10.71C,avenue,DE L EUROPE,LEVALLOIS-PERRET,92300,92,POINT (48.8856538 2.716494),2.716494,48.8856538
10.71C,rue,ADOLPHE PAJEAUD,ANTONY,92160,92,POINT (48.8882843 2.318765),2.318765,48.8882843
10.71C,rue,MAL DE LATTRE DE TASSIGNY,CORBEIL-ESSONNES,91100,91,POINT (48.90449 2.3493935),2.3493935,48.90449
10.71C,avenue,DU GENERAL LECLERC,BOURG-LA-REINE,92340,92,POINT (48.8770896 2.3444789),2.3444789,48.8770896
10.71C,boulevard,ORNANO,PARIS 18,75018,75,POINT (48.9300595 2.044107),2.044107,48.9300595
10.71C,avenue,DE L EUROPE,DRAVEIL,91210,91,POINT (48.8434852 2.3078731),2.3078731,48.8434852
10.71C,rue,FERNAND PELLOUTIER,CLICHY,92110,92,POINT (48.70253435 2.32069335),2.32069335,48.70253435
10.71C,avenue,DU MARECHAL FOCH,CONFLANS-SAINTE-HONORINE,78700,78,POINT (48.8788589 2.180108),2.180108,48.8788589
10.71C,avenue,HENRI BARBUSSE,VIGNEUX-SUR-SEINE,91270,91,POINT (48.9719662 2.309813),2.309813,48.9719662
10.71C,rue,DE LA DIVISION LECLERC,CHEVREUSE,78460,78,POINT (48.8974761 2.0900062),2.0900062,48.8974761
10.71C,rue,AUGUSTE MEUNIER,CHELLES,77500,77,POINT (49.0479927 2.0338738729004335),2.0338738729004335,49.0479927
10.71C,rue,DE MONTMORENCY,SOISY-SOUS-MONTMORENCY,95230,95,POINT (48.8399825 2.4808885),2.4808885,48.8399825
10.71C,place,GABRIEL PERI,DUGNY,93440,93,POINT (48.9724875 2.4009704),2.4009704,48.9724875
10.71C,place,DE GRAND VILLAGE,VERT-SAINT-DENIS,77240,77,POINT (48.8594007 2.9070763),2.9070763,48.8594007
10.71C,avenue,ANATOLE FRANCE,VILLENEUVE-SAINT-GEORGES,94190,94,POINT (48.1778901 2.8720831),2.8720831,48.1778901
10.71C,rue,SAINT CHARLES,PARIS 15,75015,75,POINT (48.8219389 2.3531704),2.3531704,48.8219389
10.71C,rue,NEUVE,PUISEUX-PONTOISE,95650,95,POINT (48.8692127 2.36034),2.36034,48.8692127
10.71C,rue,DE PARIS,NEMOURS,77140,77,POINT (49.00008 1.6369157),1.6369157,49.00008
10.71C,boulevard,DU MONTPARNASSE,PARIS 14,75014,75,POINT (48.7635144 2.3985205),2.3985205,48.7635144
10.71C,rue,BEAUFILS,LA COURNEUVE,93120,93,POINT (48.8925035 2.2910638),2.2910638,48.8925035
10.71C,rue,JACQUES DAGUERRE,RUEIL-MALMAISON,92500,92,POINT (48.8116039 2.2634105),2.2634105,48.8116039
10.71C,rue,SEQUOIA,BAILLY,78870,78,POINT (49.0124652 2.0930977),2.0930977,49.0124652
10.71C,avenue,EDOUARD VAILLANT,LE PRE-SAINT-GERVAIS,93310,93,POINT (48.8760733 2.3697908),2.3697908,48.8760733
10.71C,rue,HEBERT,CLAMART,92140,92,POINT (49.0439569 2.5084575),2.5084575,49.0439569
10.71C,rue,HENRI STE CLAIRE DEVILLE,RUEIL-MALMAISON,92500,92,POINT (48.9442591 2.326811),2.326811,48.9442591
10.71C,rue,MAURICE DENIS,CHAMPIGNY-SUR-MARNE,94500,94,POINT (48.9055525 2.2804402),2.2804402,48.9055525
10.71C,rue,ALFRED DE MUSSET,PALAISEAU,91120,91,POINT (49.0274179 2.211021),2.211021,49.0274179
10.71C,avenue,DE FREDY,VILLEMOMBLE,93250,93,POINT (48.3489119 1.9879874),1.9879874,48.3489119
10.71C,rue,DE BELLEVILLE,PARIS 19,75019,75,POINT (48.8061779 2.5344084),2.5344084,48.8061779
10.71C,place,DU POIRIER BARON,SANNOIS,95110,95,POINT (48.9203566 2.3867389),2.3867389,48.9203566
10.71C,avenue,MEDERIC,NOISY-LE-GRAND,93160,93,POINT (48.900271 2.5673649),2.5673649,48.900271
10.71C,rue,EDGAR DEGAS,GARGES-LES-GONESSE,95140,95,POINT (48.6534715 1.820076),1.820076,48.6534715
10.71C,avenue,DU GENERAL LECLERC,SOISY-SOUS-MONTMORENCY,95230,95,POINT (48.6946913 2.4823107),2.4823107,48.6946913
10.71C,boulevard,VICTOR HUGO,CLICHY,92110,92,POINT (48.8463904 2.2790659),2.2790659,48.8463904
10.71C,rue,ROSA PARKS,VITRY-SUR-SEINE,94400,94,POINT (48.8939071 2.3343602),2.3343602,48.8939071
10.71C,avenue,DU MAINE,PARIS 14,75014,75,POINT (48.8205455 2.3052441),2.3052441,48.8205455
10.71C,rue,DU BAILLY,SAINT-DENIS,93210,93,POINT (48.8683711 2.2242744),2.2242744,48.8683711
10.71C,rue,DU MARCHE,ANTONY,92160,92,POINT (48.8850945 2.3265353),2.3265353,48.8850945
10.71C,rue,DES ROCHETTES,MORIGNY-CHAMPIGNY,91150,91,POINT (48.946342 2.5094186),2.5094186,48.946342
10.71C,boulevard,MAXIME GORKI,STAINS,93240,93,POINT (48.8523901 2.3709431),2.3709431,48.8523901
10.71C,place,TONY DE GRAAF,MEUDON,92190,92,POINT (48.7123418 2.5419818),2.5419818,48.7123418
10.71C,rue,DU DOCTEUR CHARCOT,FRESNES,94260,94,POINT (48.9203566 2.3867389),2.3867389,48.9203566
10.71C,rue,DU GENERAL LECLERC,SAINT-GRATIEN,95210,95,POINT (48.8643509 2.2243131),2.2243131,48.8643509
10.71C,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (48.9992362 2.2191402),2.2191402,48.9992362
10.71C,rue,PIERRE CURIE,LA COURNEUVE,93120,93,POINT (48.6642595 2.567482),2.567482,48.6642595
10.71C,chemin,DE LA TOURELLE,CLICHY-SOUS-BOIS,93390,93,POINT (48.8201042 2.4737973),2.4737973,48.8201042
10.71C,avenue,DES CARREAUX,MARINES,95640,95,POINT (48.9203566 2.3867389),2.3867389,48.9203566
10.71C,rue,ANATOLE FRANCE,HOUILLES,78800,78,POINT (48.8601341 2.3565119),2.3565119,48.8601341
10.71C,avenue,LA DIVISION LECLERC,SARCELLES,95200,95,POINT (48.8032588 2.4041008),2.4041008,48.8032588
10.71C,rue,DU PARC,BOULOGNE-BILLANCOURT,92100,92,POINT (48.9494889 2.6004877),2.6004877,48.9494889
10.71C,rue,DES PERRIERS,EVRY-GREGY-SUR-YERRE,77166,77,POINT (48.9927619 2.2836256),2.2836256,48.9927619
10.71C,avenue,GABRIEL PERI,SAINT-OUEN-SUR-SEINE,93400,93,POINT (48.8344012 2.5125421),2.5125421,48.8344012
10.71C,rue,MARIE ANNE COLOMBIER,BAGNOLET,93170,93,POINT (48.7435947 1.9211931),1.9211931,48.7435947
10.71C,rue,DE BEZONS,COURBEVOIE,92400,92,POINT (48.8733591 2.4837217),2.4837217,48.8733591
10.71C,rue,DE LA REPUBLIQUE,PUTEAUX,92800,92,POINT (48.8203842 2.3949713),2.3949713,48.8203842
10.71C,rue,DE LA REPUBLIQUE,SURESNES,92150,92,POINT (48.8026489 2.4910843),2.4910843,48.8026489
10.71C,boulevard,MORLAND,PARIS 4,75004,75,POINT (48.8948779 2.3434908),2.3434908,48.8948779
10.71C,avenue,RAPP,PARIS 7,75007,75,POINT (48.7667843 2.4207279),2.4207279,48.7667843
10.71C,avenue,DU MARECHAL JOFFRE,MEAUX,77100,77,POINT (48.8232262 1.9844078),1.9844078,48.8232262
10.71C,rue,DES TEINTURIERS,MEAUX,77100,77,POINT (48.9101285 2.3966252),2.3966252,48.9101285
10.71C,avenue,HENRI BARBUSSE,FOSSES,95470,95,POINT (48.9374036 2.3030069),2.3030069,48.9374036
10.71C,place,DU 19 MARS 1962,FOSSES,95470,95,POINT (48.8523901 2.3709431),2.3709431,48.8523901
10.71C,rue,JEAN NICOT,PANTIN,93500,93,POINT (48.8670801 2.4346003),2.4346003,48.8670801
10.71C,place,GALIGNANI,CORBEIL-ESSONNES,91100,91,POINT (48.9792561 2.0041262),2.0041262,48.9792561
10.71C,rue,HIPPOLYTE MAINDRON,PARIS 14,75014,75,POINT (48.7211123 2.5274565),2.5274565,48.7211123
10.71C,avenue,GENERAL DE GAULLE,BAGNOLET,93170,93,POINT (48.8503551 2.3761547),2.3761547,48.8503551
10.71C,avenue,DES SCIENCES,CHELLES,77500,77,POINT (48.8953716 2.3510906),2.3510906,48.8953716
10.71C,rue,RAMEAU,PARIS 2,75002,75,POINT (48.57320785 2.3587502434538727),2.3587502434538727,48.57320785
10.71C,rue,MOZART,CLICHY,92110,92,POINT (48.8289911 2.2641736),2.2641736,48.8289911
10.71C,,VOIE DU MORT RU,LONGPONT-SUR-ORGE,91310,91,POINT (48.8554841 1.9059465),1.9059465,48.8554841
10.71C,avenue,DE LA REPUBLIQUE,IVRY-SUR-SEINE,94200,94,POINT (48.8829082 2.433331),2.433331,48.8829082
10.71C,avenue,JEAN JAURES,BOBIGNY,93000,93,POINT (48.8393616 2.3606588),2.3606588,48.8393616
10.71C,rue,SERMONOISE,COMBS-LA-VILLE,77380,77,POINT (48.6352314 2.43836983801267),2.43836983801267,48.6352314
10.71C,rue,DE PARIS,SAINT-BRICE-SOUS-FORET,95350,95,POINT (48.9313266 2.0390722),2.0390722,48.9313266
10.71C,rue,DE LA CROIX NIVERT,PARIS 15,75015,75,POINT (48.9950339 2.4168032),2.4168032,48.9950339
10.71C,place,DU MARCHE,LA FERTE-ALAIS,91590,91,POINT (48.8372857 2.1519564),2.1519564,48.8372857
10.71C,rue,PAUL VAILLANT COUTURIER,NANTERRE,92000,92,POINT (48.4866386 2.1899237),2.1899237,48.4866386
10.71C,rue,DE CHARONNE,PARIS 11,75011,75,POINT (48.9734807 2.1900672),2.1900672,48.9734807
10.71C,rue,DE L ANCIEN MONASTERE,EMERAINVILLE,77184,77,POINT (48.8758259 2.4239687),2.4239687,48.8758259
10.71C,rue,JEAN RAYNAL,MORSANG-SUR-ORGE,91390,91,POINT (48.7407106 2.7362322),2.7362322,48.7407106
10.71C,boulevard,BESSIERES,PARIS 17,75017,75,POINT (48.891735 2.3210782),2.3210782,48.891735
10.71C,place,CHAROST,VERSAILLES,78000,78,POINT (48.8576125 2.3525436),2.3525436,48.8576125
10.71C,rue,AUGUSTE GILLOT,SAINT-DENIS,93200,93,POINT (48.8795194 2.3472814),2.3472814,48.8795194
10.71C,rue,HOCHE,ARNOUVILLE,95400,95,POINT (48.8417627 2.4050695),2.4050695,48.8417627
10.71C,rue,GAULTIER,COURBEVOIE,92400,92,POINT (48.6886969 2.1154121),2.1154121,48.6886969
10.71C,place,DE L EGLISE,NANTEUIL-LES-MEAUX,77100,77,POINT (48.8487482 2.4327326),2.4327326,48.8487482
10.71C,avenue,DE LA RESISTANCE,LE RAINCY,93340,93,POINT (48.8509516 2.3771553),2.3771553,48.8509516
10.71C,rue,ROSE VALLAND,TAVERNY,95150,95,POINT (48.8128696 2.3714886),2.3714886,48.8128696
10.71C,rue,LAMARCK,PARIS 18,75018,75,POINT (48.9458234 2.2076112),2.2076112,48.9458234
10.71C,rue,SAINT CHARLES,PARIS 15,75015,75,POINT (48.8172318 2.3010104),2.3010104,48.8172318
10.71C,rue,DIDEROT,NANTERRE,92000,92,POINT (48.8105526 2.3146999),2.3146999,48.8105526
10.71C,place,DE L EGLISE,RUEIL-MALMAISON,92500,92,POINT (48.8422464 2.291007),2.291007,48.8422464
10.71C,rue,PDT FRANCOIS MITTERRAND,LONGJUMEAU,91160,91,POINT (48.8259041 2.3104174),2.3104174,48.8259041
10.71C,rue,LENAIN DE TILLEMONT,MONTREUIL,93100,93,POINT (48.7689032 2.065482),2.065482,48.7689032
10.71C,boulevard,DU MONTPARNASSE,PARIS 6,75006,75,POINT (48.958671 2.5982053175490196),2.5982053175490196,48.958671
10.71C,avenue,GABRIEL PERI,BEZONS,95870,95,POINT (48.9032216 2.480048),2.480048,48.9032216
10.71C,place,DE L'EGLISE,CHOISY-LE-ROI,94600,94,POINT (48.7261994 2.2625019),2.2625019,48.7261994
10.71C,rue,DE PARIS,CHARENTON-LE-PONT,94220,94,POINT (48.9989567 2.0937177),2.0937177,48.9989567
10.71C,avenue,FOCH,SAINT-MAUR-DES-FOSSES,94100,94,POINT (48.8144099 2.511669),2.511669,48.8144099
10.71C,avenue,LAPLACE,ARCUEIL,94110,94,POINT (48.8250676 2.1280533),2.1280533,48.8250676
10.71C,boulevard,VICTOR HUGO,CLICHY,92110,92,POINT (48.8367911 2.3729764),2.3729764,48.8367911
10.71C,rue,D AVRON,PARIS 20,75020,75,POINT (48.8541707 2.3710719),2.3710719,48.8541707
10.71C,avenue,DU GENERAL LECLERC,BOULOGNE-BILLANCOURT,92100,92,POINT (48.9633039 1.8710703),1.8710703,48.9633039
10.71C,avenue,VICTOR HUGO,BOULOGNE-BILLANCOURT,92100,92,POINT (48.8128316 3.0834571),3.0834571,48.8128316
10.71C,rue,HENRI REGNAULT,GARCHES,92380,92,POINT (48.9972779 2.1887885),2.1887885,48.9972779
10.71C,rue,DU CAIRE,PARIS 2,75002,75,POINT (48.4341808 2.1627588),2.1627588,48.4341808
10.71C,rue,DE PARIS,FRANCONVILLE,95130,95,POINT (48.8353491 2.5180997),2.5180997,48.8353491
10.71C,avenue,DU GAL DE GAULLE,BEAUCHAMP,95250,95,POINT (48.8214601 2.5403685),2.5403685,48.8214601
10.71C,place,ST FERDINAND,PARIS 17,75017,75,POINT (48.8906826 2.3612733),2.3612733,48.8906826
10.71C,rue,DU MARCHE,NOISY-LE-GRAND,93160,93,POINT (48.8405429 2.1239193),2.1239193,48.8405429
10.71C,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75010,75,POINT (48.5521667 3.2991163),3.2991163,48.5521667
10.71C,rue,DE LA PLAINE,PRESLES-EN-BRIE,77220,77,POINT (48.8652372 2.3554824),2.3554824,48.8652372
10.71C,avenue,DES ROBARESSES,ANDRESY,78570,78,POINT (48.9528044 2.3581241),2.3581241,48.9528044
10.71C,avenue,DE VERSAILLES,PARIS 16,75016,75,POINT (48.8333134 2.4021788),2.4021788,48.8333134
10.71C,avenue,ROGER SALENGRO,MITRY-MORY,77290,77,POINT (48.8114607 2.3903403),2.3903403,48.8114607
10.71C,avenue,GAMBETTA,PARIS 20,75020,75,POINT (48.8475344 2.3718374),2.3718374,48.8475344
10.71C,avenue,DE BONNEUIL,SAINT-MAUR-DES-FOSSES,94210,94,POINT (49.0357484 2.2098277),2.2098277,49.0357484
10.71C,rue,CHARLES DE GAULLE,SAINT-CHERON,91530,91,POINT (48.9857721 2.4581398),2.4581398,48.9857721
10.71C,rue,EDMOND BONTE,RIS-ORANGIS,91130,91,POINT (48.8191696 2.3207245),2.3207245,48.8191696
10.71C,rue,DU GENERAL LECLERC,SAINT-GRATIEN,95210,95,POINT (49.0017524 2.4060421),2.4060421,49.0017524
10.71C,rue,JEANNE D ARC,PARIS 13,75013,75,POINT (48.8035276 2.2667634),2.2667634,48.8035276
10.71C,,CHAPERON VERT 1ERE AVENUE,GENTILLY,94250,94,POINT (48.8547021 2.4734153),2.4734153,48.8547021
10.71C,rue,EUGENE FOURNIERE,ARCUEIL,94110,94,POINT (48.8131136 2.3197581),2.3197581,48.8131136
10.71C,rue,VICTOR HUGO,LE BLANC-MESNIL,93150,93,POINT (48.8239436 2.2678714),2.2678714,48.8239436
10.71C,boulevard,HENRI BARBUSSE,DRAVEIL,91210,91,POINT (48.8409805 2.7064792),2.7064792,48.8409805
10.71C,rue,TARDIEU,PARIS 18,75018,75,POINT (48.9035206 2.3309816),2.3309816,48.9035206
10.71C,rue,DE LA SYNAGOGUE,MEUDON,92360,92,POINT (49.0416465 1.601524),1.601524,49.0416465
10.71C,chaussée,JULES CESAR,LE PLESSIS-BOUCHARD,95130,95,POINT (48.8322628 2.3233921),2.3233921,48.8322628
10.71C,rue,MARCADET,PARIS 18,75018,75,POINT (48.7902717 2.3930269),2.3930269,48.7902717
10.71C,rue,MASSUE,VINCENNES,94300,94,POINT (48.5564543 2.673001),2.673001,48.5564543
10.71C,avenue,DES SCIENCES,CHELLES,77500,77,POINT (48.6374254 2.2392967),2.2392967,48.6374254
10.71C,rue,DE LA BELLE ETOILE,LONGPERRIER,77230,77,POINT (48.8257595 2.2968483),2.2968483,48.8257595
10.71C,place,DU GENERAL BERTRAND,MONTEREAU-FAULT-YONNE,77130,77,POINT (48.8487672 2.4012933),2.4012933,48.8487672
10.71C,place,SIMONE ET ANTOINE VEIL,PUTEAUX,92800,92,POINT (49.0000618 1.6843383),1.6843383,49.0000618
10.71C,avenue,D'ITALIE,PARIS 13,75013,75,POINT (48.8850945 2.3265353),2.3265353,48.8850945
10.71C,rue,JEAN GALLAND,CHATEAU-LANDON,77570,77,POINT (48.7810737 2.2084785),2.2084785,48.7810737
10.71C,rue,LORGET,SAINT-DENIS,93200,93,POINT (48.8928369 2.4137203),2.4137203,48.8928369
10.71C,rue,DE PARIS,PALAISEAU,91120,91,POINT (48.7657026 2.1694109),2.1694109,48.7657026
10.71C,rue,DES PATIS,SAINT REMY L'HONORE,78690,78,POINT (48.8707586 2.5885734),2.5885734,48.8707586
10.71C,rue,SAINT FLAIVE,ERMONT,95120,95,POINT (48.8779588 2.288111971763085),2.288111971763085,48.8779588
10.71C,avenue,DE VERSAILLES,PARIS 16,75016,75,POINT (48.8486812 2.3721101),2.3721101,48.8486812
10.71C,boulevard,DU GENERAL LECLERC,NANTERRE,92000,92,POINT (48.8465857 2.3410456),2.3410456,48.8465857
10.71C,avenue,PIERRE SEMARD,BEAUCHAMP,95250,95,POINT (48.5690837 2.4307113),2.4307113,48.5690837
10.71C,rue,PIERRE PICARD,PARIS 18,75018,75,POINT (48.9344199 2.2559686),2.2559686,48.9344199
10.71C,rue,ALPHONSE DAUDET,VIGNEUX-SUR-SEINE,91270,91,POINT (48.7005134 2.481034),2.481034,48.7005134
10.71C,rue,MOLIERE,VIGNEUX-SUR-SEINE,91270,91,POINT (48.650985 2.3892017),2.3892017,48.650985
10.71C,rue,DU FBG POISSONNIERE,PARIS 10,75010,75,POINT (48.8903851 2.3224504),2.3224504,48.8903851
10.71C,rue,DU PLATEAU,PARIS 19,75019,75,POINT (48.8541707 2.3710719),2.3710719,48.8541707
10.71C,rue,DES LABOURS,MAGNY-LE-HONGRE,77700,77,POINT (48.8647677 2.555488),2.555488,48.8647677
10.71C,rue,DE PARIS,PALAISEAU,91120,91,POINT (48.8846948 2.3538365),2.3538365,48.8846948
10.71C,boulevard,DE CHAMPIGNY,SAINT-MAUR-DES-FOSSES,94210,94,POINT (48.9308767 2.4298345),2.4298345,48.9308767
10.71C,avenue,GONZALVE,LE PLESSIS-TREVISE,94420,94,POINT (48.9071413 2.2433884),2.2433884,48.9071413
10.71C,avenue,DE LA SABERNAUDE,SANNOIS,95110,95,POINT (48.9123207 2.2565761),2.2565761,48.9123207
10.71C,rue,DE L ORME BRISE,PRINGY,77310,77,POINT (48.8453697 2.370708),2.370708,48.8453697
10.71C,avenue,PAUL DOUMER,RUEIL-MALMAISON,92500,92,POINT (48.6956262 2.4417478),2.4417478,48.6956262
10.71C,boulevard,DE SOAVE,CLAYE-SOUILLY,77410,77,POINT (48.92305 2.5446),2.5446,48.92305
10.71C,,DE BOURGES,MASSY,91300,91,POINT (48.7111613 2.0447231),2.0447231,48.7111613
10.71C,rue,DU GENERAL LECLERC,VILLECRESNES,94440,94,POINT (48.8725661 2.3790355),2.3790355,48.8725661
10.71C,rue,GEOFFROY ST HILAIRE,PARIS 5,75005,75,POINT (48.6737566 2.3766577),2.3766577,48.6737566
10.71C,rue,DE COLOMBES,COURBEVOIE,92400,92,POINT (48.8521536 2.7149515),2.7149515,48.8521536
10.71C,boulevard,TILSIT,L'ISLE ADAM,95290,95,POINT (48.9070008 2.2692009),2.2692009,48.9070008
10.71C,boulevard,PAUL VAILLANT COUTURIER,MONTREUIL,93100,93,POINT (48.8526821 2.3742925),2.3742925,48.8526821
10.71C,rue,TIQUETONNE,PARIS 2,75002,75,POINT (48.7918916 2.1360507),2.1360507,48.7918916
10.71C,rue,DE BELLEVILLE,PARIS 20,75020,75,POINT (48.808769850000004 2.1886325010332595),2.1886325010332595,48.808769850000004
10.71C,rue,PASTEUR,BRIE-COMTE-ROBERT,77170,77,POINT (48.8771014 2.330606),2.330606,48.8771014
10.71C,rue,PHILIPPE LEBON,LIVRY-GARGAN,93190,93,POINT (48.9043615 2.2684442),2.2684442,48.9043615
10.71C,avenue,DE L EUROPE,LEVALLOIS-PERRET,92300,92,POINT (48.621089 3.1954065),3.1954065,48.621089
10.71C,avenue,DE VERDUN,ISSY-LES-MOULINEAUX,92130,92,POINT (48.8695518 2.3560002),2.3560002,48.8695518
10.71C,avenue,HENRI BARBUSSE,VIGNEUX-SUR-SEINE,91270,91,POINT (48.8832269 2.3616883),2.3616883,48.8832269
10.71C,rue,CHARLES DE GAULLE,VEMARS,95470,95,POINT (48.8965644 2.0911899),2.0911899,48.8965644
10.71C,rue,DE VILLEROY,BONDOUFLE,91070,91,POINT (48.9068185 2.2449687),2.2449687,48.9068185
